company,company_rating,location,job_title,job_description,salary_estimate,company_size,company_type,company_sector,company_industry,company_founded,company_revenue
"Vedainfo
4.1",4.1,"Peoria, IL",Data Engineer,"Job Description
· Create and develop optimal data pipeline which fetches data from raw and apply business transformation and load derived.
· Build the AWS Fargate components required for optimal extraction, transformation, and loading of data-to-data lake.
· Develop data pipeline setup between base and derive values based on Caterpillar specification.
· Implement quality validation rules and follow process defined by stakeholder.
· Develop business events as defined by the solution team to generate CDC events for consumption layer (Kinesis)
· Create re-usable and configurable components wherever applicable.
· Create and execute unit, integration, and regression tests
· Ensure the code is developed satisfying all business rules, perform unit testing where applicable.
· Data pipelines development
· Python Development
· AWS cloud services
· Data quality validation rules
· Java (preferred)
· Implement CDC
· Transformation rules creation
· Message broker tools like Kinesis
· Azure DevOps – CI/CD pipelines
· Automated and Manual Testing experience
Job Type: Contract
Pay: Up to $60.00 per hour
Experience level:
8 years
Schedule:
8 hour shift
Ability to commute/relocate:
Peoria, IL 61602: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
This position is remote initially and you will be asked to work any of the client location once offer is made. Please confirm your current location.
Experience:
Data Engineer: 1 year (Preferred)
Python Development: 1 year (Preferred)
AWS: 1 year (Preferred)
Message broker tools: 1 year (Preferred)
Work Location: In person",$60.00 /hr (est.),201 to 500 Employees,Company - Private,Information Technology,Information Technology Support Services,#N/A,$1 to $5 million (USD)
META FORCE IT LLC,#N/A,"Cincinnati, OH",Data Engineer,"Job Description
The data engineer designs and builds platforms tools and solutions that help the bank manage secure and generate value from its data. The person in this role creates scalable and reusable solutions for gathering collecting storing processing and serving data on both small and very large i.e. Big Data scales. These solutions can include on-premise and cloud-based data platforms and solutions in any of the following domains ETL business intelligence analytics persistence relational NoSQL data lakes search messaging data warehousing stream processing and machine learning.
Responsible and accountable for risk by openly exchanging ideas and opinions elevating concerns and personally following policies and procedures as defined. Accountable for always doing the right thing for customers and colleagues and ensures that actions and behaviors drive a positive customer experience. While operating within the Bank's risk appetite achieves results by consistently identifying assessing managing monitoring and reporting risks of all types.
ESSENTIAL DUTIES AND RESPONSIBILITIES:
Responsible for design Development and Support of data solutions APIs tools and processes to enable rapid delivery of business capabilities.
Work closely with IT application teams Enterprise architecture infrastructure information security and LOB stakeholders to translate business and technical strategies into data-driven solutions for the Bank.
Act as a technical Expert addressing problems related to system and application design performance integration security etc.
Conduct research and Development based on current trends and technologies related to the banking industry data engineering and architecture data security and related topics.
Work with developers to Build CI/CD pipelines Self-service Build tools and automated deployment processes.
Evaluate software products and Provide documented recommendations as needed.
Provide Support and troubleshooting for data platforms. Must be willing to Provide escalated on-call Support for complicated and/or critical incidents.
Participate in the planning process for hardware and software.
Plan and work on internal projects as needed including legacy system replacement Monitoring and analytics improvements tool Development and technical documentation.
Provide technical guidance and mentoring for other team members.
Manage and prioritize multiple assignments.
MINIMUM KNOWLEDGE SKILLS AND ABILITIES REQUIRED:
Bachelor's degree in Computer Science/Information Systems or equivalent combination of education and experience.
Must be able to communicate ideas both verbally and in writing to management business and IT sponsors and technical resources in language that is appropriate for each group.
Fundamental understanding of distributed computing principles
Knowledge of application and data security concepts best practices and common vulnerabilities.
Conceptual understanding of one or more of the following disciplines preferred big data technologies and distributions metadata management products commercial ETL tools Bi and reporting tools messaging systems data warehousing Java language and run time environment major version control systems continuous integration/delivery tools infrastructure automation and virtualization tools major cloud or rest API design and development.
Job Type: Contract
Pay: $45.96 - $50.00 per hour
Experience level:
10 years
Schedule:
8 hour shift
Ability to commute/relocate:
Cincinnati, OH 45215: Reliably commute or planning to relocate before starting work (Required)
Experience:
data engineer: 10 years (Preferred)
Big data: 3 years (Preferred)
Work Location: Hybrid remote in Cincinnati, OH 45215",$47.98 /hr (est.),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Myticas Consulting
3.9",3.9,Arizona,BHJOB15656_20058 - Data Engineer,"Myticas's direct client based out of Phoenix, AZ is currently seeking a Data Engineer for a 100% remote contract position.
Pay Rate: Up to $34/hr

Job Description:
A Data Engineer can confidently understand, write, troubleshoot, optimize, and peer review SQL code. They understand business requirements and create code and reporting that exceeds specifications through anticipating underlying needs. They also understand relational database design, table structure, data types, and data models. They are experienced with and confident in development in reporting visualizations in Excel, PowerBI, Tableau, QuickSight, SSRS, or other data products. They can create reporting dashboards and products that inform the business. They easily grasp and retain complex data concepts and are able to explain them to others. Looking for engineers who are driven to innovate, use cutting edge technologies to solve problems and think outside the box.
What You’ll Do:
Digital Transformation into AWS
Data Warehouse related work (SQL, ETL, Replication, Databases)
Understand, write, troubleshoot, optimize, and peer review SQL code.
Understand business requirements and create code and reporting that exceeds specifications through anticipating underlying needs.
Understand relational database design, table structure, data types, and data models. 6.Experienced with and confidence in development in reporting visualizations in Excel, PowerBI, Tableau, QuickSight, SSRS, or other data products.
Data Warehouse related work (SQL, ETL, Replication, Databases
Perform other duties as assigned or apparent.
MINIMUM EDUCATION AND RELATED WORK EXPERIENCE:
Bachelor's degree in a Computer Science field and 2 years' work experience
2 years of experience in most phases of IT systems deployments in one or more of the following areas: design and deployment of cloud services, data migration to AWS cloud, Digital Transformation into AWS, and Data Warehouse related work
INDCHI
INDREM",$34.00 /hr (est.),1 to 50 Employees,Company - Private,Information Technology,Information Technology Support Services,#N/A,Unknown / Non-Applicable
Sconcept,#N/A,Remote,Azure Data Engineer,"** W2 LONG TERM CONTRACT BASED....**(NO C2C)
JOB TYPE:- Long Term Contract(6 months)Extendable
JOB LOCATION:-USA
About Sconcept LLC:-Software Concepts Consulting was established in 2008. With our “hands-on” approach we are very successful in delivering high performance, secure IT solutions and IT services. With headquarters in Carrollton, Texas we are specialized in providing business solutions to the Fortune 500 clients. Our clients include Software, Banking, Financial, Healthcare, Retail, Consumer goods and Insurance sectors. We deliver candidates based on client requirements.
Required Skills:-
Must have worked on several (5+) projects building solutions for Data Pipelines, Data warehousing, Data Modelling on Azure Data Platform (AWS, Google Cloud Platform - good to have)
Expertise in design and development of Data pipelines and ETL using ADF, Databricks to move data from relational/structured/unstructured data from source to data lake to data warehouse, on Azure
Creating Pipelines and integrations of multiple data sources
Data processing and transformation using Databricks (Scala/Python)
Expertise in optimizing cost and performance of data pipelines
Experience working with Data Lake, Synapse on Azure
Designing Data Lake storage layer (Landing/staging, raw, trusted/curated zones)
Designing data storage DB schema, data models and processing on Azure Synapse DW
Experience with Synapse Spark Pool
Experience in Data Modelling
Building Data Models from structured and semi-structured data (Data Model, Common Data Model etc.)
Performance optimization of data model for high performance analytical and reporting workloads
Expertise with SQL Server and extensive experience with SQL programming
Programming and optimizing DB objects Views, Stored Procs, Functions
Good experience in defining data access policy and security for azure data services
Experience with Oracle EDW
Knowledge/Experience migrating from Oracle EDW to any cloud DW
Experience integrating AI skills/ML models with Data and reporting solutions
Experience in building API layer for downstream consumption
Job Type: Contract
Pay: $45.00 - $50.00 per hour
Benefits:
Health insurance
Compensation package:
Bonus pay
Schedule:
8 hour shift
Experience:
Informatica: 1 year (Preferred)
SQL: 1 year (Preferred)
Data warehouse: 1 year (Preferred)
Work Location: Remote",$47.50 /hr (est.),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"ProGrad
4.2",4.2,Remote,Data Engineer,"We are looking for data engineers that are excited about building and maintaining data pipelines for a variety of interests. The pipelines will ingest data from a variety of sources ranging from internal change data streams to external integrations with various SaaS platforms through webhooks and events. The ideal candidate is self driven and looking to grow as a data engineer while having an outsized impact on the future of data at the company. A love for database architecture and optimisation is a must as is the ability to work across diverse teams.
Requirements/Qualifications:
Bachelor's or Master's degree in Data Science (specialization)
Software development experience coding in a general-purpose programming language such as C, C++, Java, JavaScript, Golang, or Python
Experience working with data structures or algorithms (i. e., data structures /algorithms class, coursework/projects, research, internships, or other practical experience in/outside of school or work (including open source hobby coding)
Proficiency in SQL, and NoSQL Databases
Experience working with large datasets
Experience writing and debugging complex SQL queries
A strong understanding of cloud database best practices and performance optimisation
Experience building and maintaining data pipelines, coupled with knowledge of good programming practices such as unit and integration testing
. A strong understanding of cloud database best practices and performance optimisation
Good to have skills:
. Experience building and maintaining data pipelines, coupled with knowledge of good programming practices such as unit and integration testing
Job Types: Full-time, Permanent
Salary: Up to $1,200,000.00 per year
Experience level:
1 year
Under 1 year
Schedule:
Day shift
Work Location: Remote
Speak with the employer
+91 9057202434",#N/A,1 to 50 Employees,Company - Private,#N/A,#N/A,#N/A,Unknown / Non-Applicable
Enterprise Minds,#N/A,Remote,Data Engineer,"Job Role: SQL Data Engineer
Location: Remote Opportunity - Need to work in PST hours
Visa: US Citizen Only
Duration: Long term
Roles and Responsibilities:
3+ years of experience with a complex build system in AWS using Starburst.
5+ years of experience with installation, maintenance, and administration of Oracle databases- PL/SQL and ANSI SQL
Oracle DBA + Oracle SQL to ANSI SQL conversion, performance/query tuning
3+ years of experience configuring, integrating, and securing multiple AWS database offerings (ex. RDS, Aurora, Casandra, and Dynamo)
2+ years of experience with supporting Linux systems engineering efforts in system design and evaluation, solution engineering, software development, or system administration.
Experience with Database Schema as Code tools
Ability to design and develop complex SQL queries and reports to retrieve required data.
Experience with database partitioning and microservices
Knowledge of Agile methodologies or the software development life cycle (SDLC)
US Citizenship is Mandatory.
Job Type: Full-time
Experience:
Data Engineer: 10 years (Preferred)
AWS using Starburst: 4 years (Preferred)
PL/SQL and ANSI SQL: 2 years (Preferred)
AWS RDS: 1 year (Preferred)
Work Location: Remote",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Stefanini, Inc
3.8",3.8,"Dearborn, MI",Data Engineer,"Stefanini Group is hiring!
Stefanini is looking for Data Engineer at Dearborn, MI (Hybrid)
For quick apply, please reach out to Rajat Baloria
Phone: (248) 728-2620
Email: Rajatsingh.Baloria@stefanini.com

Open to W2 candidates only!

Position Description:
Looking for a Software Engineer focused on delivering software leveraging Java and Python based on proven Lean/Agile methods. Knowledge of Big Data technologies like Hadoop and Spark is a plus.
The Software Engineer will work in a small, cross-functional, and co-located team. The Software Engineer will collaborate directly and continuously with business partners, product managers and designers, and will release early and often.
Position Responsibilities:
Work hands-on with the team and other stakeholders to deliver quality software products that meet our customer's requirements and needs.
Grow technical capabilities / expertise and provide guidance to other members on the team



Skills Required:
Exceptional software engineering knowledge; OO Design Principles
Basic understanding of Big Data and potential use cases
Strong desire to learn new skills and apply to solve business problems/opportunities “Spring Boot, Java, Angular, API, Micro Services, PCF, GCP (especially Cloud Run)”

Experience Required:
Overall 6 years of work experience in delivering customer facing products
Minimum 2 years of strong development experience in at least one of the following technologies: Java or Python on a Hadoop/Spark Platform

Education Required:
An associate's degree in Computer Science or similar technical discipline
Education Preferred:
Google Cloud Certification

Listed Salary Range may vary based on experience, qualifications, and local market, Also some positions may Include bonuses and other Incentives

About Stefanini Group
The Stefanini Group is a global provider of offshore, onshore and near shore outsourcing, IT digital consulting, systems integration, application and strategic staffing services to Fortune 1000 enterprises around the world. Our presence is in countries like Americas, Europe, Africa and Asia, and more than 400 clients across a broad spectrum of markets, including financial services, manufacturing, telecommunications, chemical services, technology, public sector, and utilities. Stefanini is a CMM level 5, IT consulting, company with global presence. We are CMM Level 5 company.",$82.00 /hr (est.),10000+ Employees,Subsidiary or Business Segment,Information Technology,Information Technology Support Services,1987,$1 to $5 billion (USD)
"Maven Workforce
4.1",4.1,"Alpharetta, GA",Data Engineer,"Must Have skills:
Building Data Pipeline exp is a must
ETL Tools – SSIS, Alteryx
Data modelling
SQL Server development
Microsoft SQL Stack
Responsibilities:
Data acquisition and ingestion - Identify data sources and build pipelines using various ETL tools such as but not limited to, SSIS, and Alteryx. Data sources including but not limited to SQL Server, SAP, Teradata, Hadoop\Hive, PostgreSQL, Oracle and flat files.
Identifying ways to improve data reliability, efficiency and quality by various data solution techniques.
Expertise in Data project management with JIRA stories. Work as a liaison between business and IT to ensure successful and timely completion of the projects.
Assist in defining the data architecture framework, standards and principles, including modeling, metadata, security and reference data.
Create and optimize data models to support various business applications.
Reviewing modifications of existing data systems for cross-compatibility.
Automate and support workflows to ensure timely delivery.
Must Have:
5+ years of SQL Server development experience.
3+ years ALTERYX Admin /User management experience and advance workflow management.
5+ years data modeling experience.
5+ years of ETL experience.
5+ years of experience in working on more than one database technologies Microsoft SQL server, Teradata.
2+ years big data experience, Hadoop, Hive, Spark
Expert knowledge of data warehousing.
DESIRED SKILLS:
BI Lifecycle management
Working understanding of Microsoft VBA, HTML, Python
Data model development using ERWIN
Job Type: Contract
Salary: $50.00 per hour
Ability to commute/relocate:
Alpharetta, GA 30005: Reliably commute or planning to relocate before starting work (Required)
Experience:
Building Data Pipeline: 8 years (Required)
ETL Tools – SSIS, Alteryx: 7 years (Required)
Data modelling: 6 years (Required)
SQL Server development: 8 years (Required)
Microsoft SQL Stack: 8 years (Required)
Work Location: One location
Speak with the employer
+91 7328456015",$50.00 /hr (est.),51 to 200 Employees,Company - Private,Human Resources & Staffing,HR Consulting,2008,Unknown / Non-Applicable
Zllius Inc.,#N/A,"Canton, MI",Data Engineer AUG76,"Hi,
Greetings from Zllius Inc!
We have an urgent opening for the roleData Engineer. If interested, revert me back with your Updated resume, along with contact details, work authorization.
Job Role: Data Engineer
Location: Hartford, CT ( Initially Remote )
Duration: Long-term
Position: W2/1099
Visa: Any (Except H1B)
Job Ref: AUG76
Job Description:
Good experience on designing and developing data pipelines for data ingestion and transformation using Spark.
Distributed computing experience using Pyspark.
Good understanding of spark framework and spark architecture.
Experience working in Cloud based big data infrastructure.
Excellent in trouble shooting the performance and data skew issues.
Must have good understanding of spark run time metrics and tune applications based on metrics.
Deep knowledge in partitioning, bucketing concepts of data ingestion.
Good understanding of AWS services like Glue, Athena, S3, Lambda, Cloud formation.
Preferred working knowledge on the implementation of datalake ETL using AWS glue, Databricks etc.
Experience with data modelling techniques for cloud data stores and on prem databases like Teradata, Teradata Vantage (TDV) etc.
Preferred working experience in ETL development in Teradata vantage and data migration from on prem to Teradata vantage.
Proficiency in SQL, relational and non-relational databases, query optimization and data modelling.
Experience with source code control systems like Gitlab.
Experience with large scale distributed relational and NoSQL database systems.
Experience : 9+years
Thanks & Regards:
Zllius Inc.
844 495 5487
Job Types: Full-time, Contract
Schedule:
8 hour shift
Work Location: In person","$86,440 /yr (est.)",Unknown,Company - Public,#N/A,#N/A,#N/A,Unknown / Non-Applicable
"Fresh Consulting
3.9",3.9,"Menlo Park, CA",Data Engineer,"Fresh Consulting is a design-led, software development and hardware engineering company, offering end-to-end digital services to help companies innovate. We bring together amazing UX designers, sophisticated developers, digital strategists, and top-notch engineers to help companies create fresh experiences that connect humans, systems, and machines. We’ve been growing fast and need someone to help us continue to manage the delivery of high-quality work in a fast-paced environment.
See more at freshconsulting.com Visit freshconsulting.com/portfolio to see our project work across several industries.
View and apply to all jobs - https://freshconsulting.applytojob.com/apply/ or visit freshconsulting.com/careers
Title: Data Engineer
Duration: 6 months with possible extension
Location: Onsite Menlo Park, CA
Benefits: Employee benefits at 100% including Medical, PTO, Holiday Pay, 401K Plan, and much more!
Hours: Minimum 40 Hours/Week
Role:
Design, construct, install, test, and maintain highly scalable data management systems.
Ensure systems meet business requirements and industry practices.
Design, implement, automate, and maintain large-scale enterprise data ETL processes.
Build high-performance algorithms, prototypes, predictive models, and proof of concepts.
Skills:
5+ years of work experience as a Data Engineer.
Ability to work as part of a team, as well as work independently or with minimal direction.
Excellent written, presentation, and verbal communication skills.
Collaborate with data architects, modelers, and IT team members on project goals.
Strong PC skills including knowledge of Microsoft SharePoint.
Process certification, such as Six Sigma, CBPP, BPM, ISO 20000, ITIL, and CMMI.
Education: BSCSE or related.
FRESH-
Work on engineering and research assignments with F500 companies and startups.
The relationships that we have created with our clients are one of a kind.
We help solve problems in many technologies focusing on R&D, product development, and manufacturing.
We work with the most cutting-edge and latest technologies from AR/VR to Autonomous technologies.
Closely working with our clients, we believe that long-term investments are extremely important to maintain the culture we together have created.
We’re a handpicked team of Engineers, digital strategists, designers, and developers united together in creating a fresh experience. Whether we are strategizing, designing, developing, or analyzing, our integrated team works as an extension of yours to improve your impact, your usability, and your customer conversion. In the process, we collaborate with you to get to know your business, understand your industry, and incorporate your big ideas into memorable experiences that keep your customers coming back for more.
Equal employment opportunity: All qualified persons will be considered for employment without regard to race, color, religion, sex, national origin, age, marital status, familial status, gender identity, sexual orientation, disability for which a reasonable accommodation can be made or any other status protected by law. Assistance will be gladly provided upon request for any applicant with sensory or non-sensory disabilities.
Fresh Consulting is a participating E-Verify company.
freshconsulting.com
Compensation offered will be determined by factors such as location, level, job-related knowledge, skills, and experience. Range $70/hr - $80/hr.
ylM5WIC1Wr",$75.00 /hr (est.),201 to 500 Employees,Company - Private,Management & Consulting,Business Consulting,2007,$25 to $100 million (USD)
"Wallero
4.4",4.4,"Seattle, WA",Data Engineer,"Hi,
Pretty much interested in your resume, we have an urgent opening for Data Engineer role with one of our clients based in Seattle WA.
Position: Data Engineer
Location: Seattle WA - Remote (100%)
Description:
Good Experience in reporting space including PowerBI, ADF, and possibly standing up a data warehouse/data mart.
The main scope centering is around reporting.
Experience with SQL, and agile framework including requirement gathering and story/feature writing skills.
Need someone strong who is comfortable leading and guiding teams in that capacity.
Migrating data from third party to Azure Cloud
Job Types: Full-time, Contract
Pay: $70.00 - $80.00 per hour
Schedule:
8 hour shift
Ability to commute/relocate:
Seattle, WA 98101: Reliably commute or planning to relocate before starting work (Required)
Experience:
Informatica: 1 year (Preferred)
SQL: 1 year (Preferred)
Data warehouse: 1 year (Preferred)
Work Location: In person",$75.00 /hr (est.),51 to 200 Employees,Company - Private,Information Technology,Information Technology Support Services,2015,$1 to $5 million (USD)
"Deako
4.9",4.9,"Seattle, WA",Data Engineer II,"About Deako
Deako is delivering a revolutionary plug-n-play smart home platform with a laser focus on the untapped new home construction market. We make smart lighting so easy to upgrade that even those who would have never considered smart lighting are making it happen. We've built a company based on trust; where forming personal relationships is key to our success.
Software at Deako
The software team is a tight-knit team of smart, dedicated people. We are customer focused, we ship often, and are constantly asking “why.” We are passionate about the software we write. We work closely with other Deako teams. Developers at Deako are always looking for a better way and understand that no code is perfect.
Data at Deako
We believe that Data and Software go hand in hand. That's why the Data and Software teams work closely together to ensure we're collecting the right data, and getting it to the right people. Data is new at Deako, and we are working to make it a cornerstone of our company. We want every team at Deako to have a data-driven mindset.
Day to Day Expectations:
Participate in the code review process in our DBT repository
Build maintainable, testable SQL queries for various dashboards
Help maintain, contribute to and improve our data infrastructure and existing pipelines
Help maintain and improve our CI/CD pipelines
Responsible for obtaining, cleaning, and munging data and getting it into a form that our data analysts can access and analyze
Participate in meetings with stakeholders around data collection and cleaning

Must Have:
Demonstrable knowledge in SQL + Some Programming Language (Typescript, Python, Ect)
Demonstrates a high level autonomy and willingness to learn
1+ years of experience working as a Data Analyst/Engineer or Comparable field.
Experience with git, dbt
Nice to Have:
Experience in Snowflake, Fivetran, Hightouch
Experience with Gitlab CI
Experience with geospatial data
Stock Options
Hybrid work environment (Office + Remote)
Medical/Dental/Vision/Life/401K
Unlimited PTO
Free Snacks/Coffee/Drinks (Non-Alcoholic and Alcoholic)
Quarterly Company Parties","$115,000 /yr (est.)",1 to 50 Employees,Company - Private,Information Technology,Computer Hardware Development,2015,$5 to $25 million (USD)
shreetek,#N/A,"Charlotte, NC",Senior Data Engineer,"Job Title : Data Engineer
ONLY USC
On W2 only
Job Location : Newjersey OR Charlotte,NC
Collect, manage, and convert raw data accurately and reliably
Organize data systems for subgroup access and analyses
Configure and sustain data cloud structures
Able to work with structured and unstructured data.
Validate outputs of data pipelines
Degree in Data Engineering preferred.
Two Programmers –
Convert existing SAS code to python/pyspark code for model operation in the cloud.
Create and sustain policy analysis models in the cloud.
Troubleshoot user interfaces in the cloud.
Create and sustain intuitive user interfaces in the cloud.
A degree in Computer Science is preferred.
Overall across resources keep following stack as reference
Visualization : Tableau
Data Modeling/Science : Python / SAS
Engg : AWS cloud native services, security, data pipeline
Job Type: Contract
Salary: $50.00 - $60.00 per hour
Schedule:
8 hour shift
Ability to commute/relocate:
Charlotte, NC 28202: Reliably commute or planning to relocate before starting work (Required)
Work Location: One location",$55.00 /hr (est.),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Orange County's Credit Union
4.0",4.0,"Santa Ana, CA",Data Engineer,"Great Opportunity At Orange County's Credit Union
Must reside in the state of CA, AZ, NV or TX.
Are you looking to join a dynamic, fast-paced team environment with a culture of collaboration and belonging? If so, let’s talk.
Orange County's Credit Union is now seeking a talented and driven individual to accelerate our efforts and be a major part of our team and culture.
Our team members are grounded in core values, have a strong capacity to learn, the energy to get things done, and bring real world experiences to help us think in new ways. Orange County's Credit Union actively invest in our team members to support their long-term growth so they can continue to advance our mission and achieve their highest potential.
Are you passionate about the future? Are you a data engineer who specializes in wrangling a wide range of data into versatile, accessible sources of knowledge? If yes, PLEASE APPLY IMMEDATELY!
More about Orange County's Credit Union:
Workplace Excellence. Through our associates' opinions and voices, Orange County's Credit Union is proud to be recognized year over year as one of the best places to work in Orange County and is a recipient of the Peter Barron Stark Best of the Best Award for highest associate satisfaction in the workplace.
As a leading financial service provider with over 80 years of experience serving 117,000+ members, Orange County's Credit Union is currently over $2 billion in assets & growing. Generous benefits include paid health insurance, time-off benefits, 401(k), and a professional, friendly work environment (with remote and hybrid options) focused on achieving goals, recognizing successes and excelling at member service.
Putting People First: Connect, Discover, Deliver & Wow is Orange County’s Credit Union mantra. If you’re passionate about serving people, this role is rewarding, brings purpose, and the opportunity to make a difference!
Overview:
Are you our next Data Engineer? With your strong understanding of financial services operations (e.g., banking, asset management, insurance, mortgage, consumer & business lending) you will be part of an innovative team that will architect, design and implement data analytics solutions to further advance the organization’s strategic goals. In collaboration with Business and IT partners, you will support our efforts in re-engineering, optimizing and advancing the organization’s data platform with modern cloud-based analytics technologies that will address near-term and future business needs. Be part of our vision to advance data-driven insights and decision making for our mission driven organization.
Essential Functions:
Collaborate with delivery team and engage with organizational stakeholders (Business and IT) to design, develop and deliver end-to-end enterprise data analytics solutions to enable data-driven insights and decision making.
Translate business requirements to technical solutions by applying technical knowledge and strong business acumen.
Solve business problems and complex data requirements/challenges by incorporating standards and best practices into engineering solutions, and leveraging modern data science programming languages (e.g., SQL, Python, R, Scala, SAS) and Azure data and analytics services.
Develop and implement database designs (logical and physical) and data models (normalized and dimensional) to support the new analytics platform.
Design, implement and maintain data ingestion/integration and end-to-end data pipeline processes using Azure technologies for a wide variety of traditional and non-traditional data sources/formats (structured, unstructured, and semi-structured) through various protocols (e.g., REST, SOAP, SFTP, MQ, etc).
Technical Must Haves for this Role:
5+ years of experience in Information Technology within a medium to large enterprise with complex business and IT environment.
3+ years of experience as a Data Engineer working with cross-functional teams (within IT and/or Business) on enterprise level business intelligence/data analytics implementations using Azure cloud-based analytics platforms/technologies (including hands-on experience with Microsoft/Azure stack, e.g., Synapse, Data Factory, Data Bricks, Data Lake, Data Catalog, SSIS, SQL, etc., and NoSQL databases).
3+ years of hands-on experience in designing, implementing and maintaining data ingestion /integration and end-to-end data pipeline using Azure technologies for a wide variety of traditional and non-traditional data sources/formats (structured, unstructured, and semi-structured) through various protocols (e.g., REST, SOAP, SFTP, MQ, etc.).
2+ years of experience working with and developing database designs (logical and physical) and data models (normalized and dimensional) for data warehouse, data marts and operational data stores.
2+ years of hands-on experience working with data science programming languages (e.g., SQL, Python, R, Scala, SAS).
Experience working in an agile delivery environment with working knowledge of continuous integration/continuous delivery (CI/CD) and DevOps practices.

The targeted hourly range is $36.55 - $54.83. Final offer will be determined based on experience, education, training/certifications and specialized skills.

We perform thorough background checks and credit checks. EOE.","$92,145 /yr (est.)",201 to 500 Employees,Nonprofit Organization,Financial Services,Banking & Lending,1938,$25 to $100 million (USD)
"Fincons Group
4.0",4.0,Remote,Data Engineer – Databricks / Kafka / SQL,"Fincons Group is an IT business consulting company that has been designing the digital future of leading companies on international markets for 40 years. Fincons Group built its reputation on foreseeing and interpreting new business models and the rapid evolution of IT systems by building a complete range of services: from research and consulting to design and development, from system integration of leading vendor software solutions right up to application management, supporting clients step by step along their digital transformation journey. Fincons is a multinational with over 2,600 people and several offices worldwide (in Italy, Switzerland, Germany, France, the United Kingdom, Belgium and the USA), but above all a Family Company where the founders play a strategic role with commitment and passion, grounding the company in the same principles of a united and caring family.
We firmly believe in the value of cooperation and in the contribution that every idea and intuition can bring. We believe that everyone’s effort can make a difference. Transforming knowledge into a strategic resource is our company mission, and we pursue it with the help of our most strategic asset: our people.

Job Summary
Looking for an experienced data engineer with hands on experience in developing solutions based on Databricks. If you are a curious team-player with passion to learn and working for different clients to develop modern data streaming platforms, please reach out to us!

Work location: any US location might be considered
Employment type: freelance / contractor
Start date: about July 1th
Duration: about 6 months with possible renewal

Responsibilities and Duties
Design, develop and implement real time data ingestion pipelines from multiple sources using Databricks
Develop high-quality, scalable and re-usable frameworks for ingesting high volume and large data sets
Apply best practices to Integrate and ingest various big data formats like Protobuf, Parquet, AVRO and JSON
Work with event based / streaming technologies like Kafka, or Kinesis, to ingest and transform the data using KafkaStreams or KSQL
Working with other members of the project team to support delivery of additional project components (API interfaces, Search)
Work to load test the pipelines for quality and better performance using JMeter, or Gatling etc

Qualifications and skills
Bachelor’s degree and first experience designing, developing, deploying and/or supporting data pipelines using Databricks
Experience in designing and implementing Medallion architecture is preferred
Expertise in designing and deploying data applications on cloud solutions, such as Azure or AWS
Hands on experience in performance tuning and optimizing code running in Databricks environment
Proficient in programming languages like Pyspark and Python
Good understanding of SQL, T-SQL and/or PL/SQL
Demonstrated analytical and problem-solving skills particularly those that apply to a big data environment
Experience with agile development methodologies.
Ability to work effectively both independently and in a group or team environment

Authorization to Work
Applicants for employment in the US must be authorized to work in the US. Fincons Group will not sponsor applicants for work visas.
All qualified applicants will receive consideration for employment without regard to race, colour, religion, sex, sexual orientation, gender identity, national origin, age, disability, or protected veteran status, or any other legally protected basis, in accordance with applicable law.
The data will be processed and stored exclusively for the purposes of this or future selections, guaranteeing the rights referred to in art. 13 Legislative Decree 196/03 and EU regulation 679/2016 (GDPR)
2yrKJdtT13",#N/A,201 to 500 Employees,Company - Private,Financial Services,Accounting & Tax,#N/A,Unknown / Non-Applicable
SecurePro,#N/A,"Arlington, VA",Data Engineer,"Collect, manage, and convert raw data accurately and reliably
Organize data systems for subgroup access and analyses
Configure and sustain data cloud structures
Able to work with structured and unstructured data.
Validate outputs of data pipelines
Convert existing SAS code to python/pyspark code for model operation in the cloud
Create and sustain policy analysis models in the cloud
Troubleshoot user interfaces in the cloud
Create and sustain intuitive user interfaces in the cloud
Degree in Data Engineering preferred.
Job Types: Full-time, Contract
Pay: $80.00 - $100.00 per hour
Experience level:
3 years
Schedule:
8 hour shift
Application Question(s):
Are you a US citizen?
Must have DOD secret Clearance?
Work Location: Remote",$90.00 /hr (est.),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
