company,company_rating,location,job_title,job_description,salary_estimate,company_size,company_type,company_sector,company_industry,company_founded,company_revenue
"The Bouqs Company
3.1",3.1,"Marina del Rey, CA",Data Analytics Engineer,"The role contributes to The Bouq’s mission of revolutionizing the way we commemorate life’s moments by connecting people to beautifully designed floral experiences and the responsible partners who create them by being a key member of the data team. As an Analytics Engineer, you will work closely with the Product, Engineering, and Data teams to build and maintain the data infrastructure needed to support our data and business needs. You will also be responsible for developing, optimizing, and maintaining the best-in-class data pipelines, data models, and ETL processes to ensure that data is accurate, reliable, and available to stakeholders in a timely manner. The Analytics Engineer will also serve as the liaison between Engineering and Analytics and will serve as an active member in both teams.
Responsibilities:
Lead the transfer of data modeling from legacy systems to DBT
Contribute to building the data modeling layer, which exposes clean, transformed data to the whole company for analytics
Build datasets in DBT (cloud) for data analysts to improve speed and accuracy for the team
Improve current processes, whether that includes modularizing and standardizing a piece of commonly used code
Design and develop new data pipelines and streaming processes that are highly available, scalable, and reliable
Develop review processes for new data models and take charge on implementing SQL standards for the team
Actively strive towards writing performant SQL rather than just SQL that works, while also ensuring the same SQL is easy to understand when new eyes look at it
Optimize data processing and flow within our Snowflake Data Warehouse
Document new datasets and pipelines and the reasoning/story behind their structure
Work closely with engineering to keep track of schema changes in the production database and adjust pipelines, as needed
Support existing data pipelines and systems in production
Apply software engineering best practices to analytics code such as version control and testing
Develop and communicate strong opinions about best practices in analytics
Help explore and evaluate new technologies
Qualifications:
4+ years of experience working within a data team, preferably as an Analyst/Data Engineer
Bachelor's degree in a quantitative field such as statistics, mathematics, economics, or computer science preferred
Strong SQL fluency in both DDL/DML and analytics (Snowflake experience is a plus)
Experience working with JSON, DBT or other data transformation tools
Experience working with an ETL tool such as Fivetran or Stitch
Knowledge of data structures and how to write performant SQL
Experience with ensuring data quality through testing, deltas, lineage, etc
Strong communication and critical thinking skills to deliver solutions that not only solve problems but also serve as tools we didn’t know we needed
Ability to transform raw data into intuitive datasets that serve as building blocks for analytics
Comfortable leading the growth of a data warehouse and maintaining it
Capable of working through uninformative assumptions and built-biases in datasets and are not stalled when data is not perfect/sparse
Compensation & Perks:
Competitive Base Salary Range of $120,000.00 - $180,000.00 USD + Equity Package
Health, Dental & Vision with 100% employee coverage
401k Matching
Three Weeks Paid Vacation
Discounts on The World’s Best Flowers (obviously!)
Work on cutting edge new technologies
About The Bouqs:
Our mission here at The Bouqs is to revolutionize the way we commemorate life’s moments by connecting people to beautifully designed flowers and the responsible partners who create them. Grounded in transparency, responsibility, and simplicity, we create genuine moments of emotional connection for our customers, build meaningful relationships with like-minded farmers and florists while empowering them to thrive, and eliminate unnecessary waste along the way.

Founded in 2012, The Bouqs is a venture-backed online floral retailer that delivers flowers fresh from eco-friendly, sustainable farms to doorsteps nationwide. Headquartered in Marina Del Rey, CA, The Bouqs connects farms and a curated network of artisan florists directly to consumers and disrupts the traditional supply chain by eliminating overhead costs like warehouses, importers, distributors, auctioneers and more. In turn, this model enables a superior product and redefines the experience and economics for both consumers and producers alike.

For more information, visit www.bouqs.com and follow the #BouqLove on Facebook, Instagram and Twitter.
The Bouqs is an Equal Opportunity Employer!","$150,000 /yr (est.)",51 to 200 Employees,Company - Private,Retail & Wholesale,Other Retail Stores,2012,$25 to $100 million (USD)
"Green Worldwide Shipping LLC
3.7",3.7,"Aurora, CO",GEM Data Engineer,"About Green
“Global Reach with a personal touch”, that’s the foundation on which four partners (and long-time friends) agreed to when they started Green Worldwide Shipping back in 2008. This ethos has allowed Green to Grow to a 200+ strong team with 15 offices across the US and growing.At green we are a family of innovative problem-solvers who communicate freely to present creative solutions in an environment of trust, respect, and integrity. We are dedicated to customer service, passionate about logistics, and committed to sustainable growth while inspiring others.
Why this role is special..
GEM (Green Engineered Management) is a technology solutions department that supports various commercial technology products, data management, and development for Green Worldwide Shipping.We are seeking a skilled and experienced Data Engineer to join our dynamic team. As a Data Engineer, you will be responsible for designing, developing, and maintaining our data infrastructure and various technology systems to support efficient data processing and analysis. Your expertise in SQL, CargoWise, database management, Altova Flowforce Server, Altova Mapforce ETL software, Python and C#, along with experience in EDI/API connection protocols integration, will be instrumental in achieving success in this role.
How you will be successful…
Design, develop, and maintain data pipelines and ETL processes to extract, transform, and load data from various sources into our databases using Altova Mapforce ETL software.
Collaborate with cross-functional teams to understand data requirements and provide optimal data solutions.
Develop and optimize SQL queries to retrieve and manipulate data from databases, ensuring efficient data retrieval and storage.
Implement and integrate EDI/API connection protocols to enable seamless data exchange between internal and external systems.
Monitor and maintain the performance, availability, and integrity of the databases and data infrastructure.
Support for reporting, document modification, workflow and database support for internal ERP.
Troubleshoot and resolve data-related issues, including data quality and data integration problems.
Implement data security measures and ensure compliance with data privacy regulations.
Stay updated with industry best practices and emerging technologies in data engineering and incorporate them into the data infrastructure.
Provide technical guidance and support to other team members on data-related projects.
Collaborate with data analysts and data scientists to understand data requirements and support their data exploration and analysis needs.
Create and maintain documentation related to data pipelines, database schemas, and data transformation processes.
What you will bring….
Bachelor's degree in Computer Science, Information Systems, or a related field.
Preferred experience in CargoWise (or related ERP) with reporting, document modification, workflow and database support
Proven experience working with SQL and databases, preferably MySQL.
Prefer strong knowledge and hands-on experience with Altova Flowforce Server and Altova Mapforce ETL software, or related applications.
Experience in integrating and working with EDI/API connection protocols.
Proficiency in Python and/or C# (optional but preferred).
Familiarity with data modeling concepts and techniques.
Experience with data warehousing concepts and technologies.
Excellent problem-solving and analytical skills.
Strong attention to detail and the ability to work in a fast-paced environment.
Effective communication skills to collaborate with cross-functional teams.
Ability to work independently and prioritize tasks effectively.
Preferred Skills:
*
Experience with cloud-based data platforms (e.g., AWS, Azure, Google Cloud Platform).
Knowledge of big data technologies (e.g., Hadoop, Spark) and distributed computing.
Familiarity with data visualization tools (e.g., Tableau, Power BI).
Experience with version control systems (e.g., Git).
Understanding of Agile development methodologies.
What we offer:
Employee High Deductible Health Plan (HDHP) currently paid for 100% by Green.
$1,800 contributed to employee HSA Account, if on HDHP.
Employee Dental provided by Green.
Option to purchase disability insurance.
Paid life insurance and option to buy-up.
401(K) and company match.
Parental Leave Program.
Monthly recognition points to give/receive, which can be converted to gift cards.
Tuition Reimbursement Program.
Weekly fruit baskets in office locations
A tree planted for every new employee to Trees.org
Hybrid work schedule.
Wellbeing Program.
Training and Development.
Access to Mentorship Program.
Green Worldwide Shipping, LLC (Green) is committed to the full inclusion of all qualified individuals. As part of this commitment, Green will ensure that persons with disabilities are provided reasonable accommodations. If reasonable accommodation is needed to participate in the job application or interview process and/or to perform essential job functions, please contact Faye Hughes, Head of People and Culture at faye.hughes@greenworldwide.com.Green is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
Requirements
Bachelor's degree in Computer Science, Information Systems, or a related field.
Preferred experience in CargoWise (or related ERP) with reporting, document modification, workflow and database support
Proven experience working with SQL and databases, preferably MySQL.
Strong knowledge and hands-on experience with Altova Flowforce Server and Altova Mapforce ETL software, or related applications.
Experience in integrating and working with EDI/API connection protocols.
Proficiency in Python and/or C# (optional but preferred).
Familiarity with data modeling concepts and techniques.
Experience with data warehousing concepts and technologies.
Excellent problem-solving and analytical skills.
Strong attention to detail and the ability to work in a fast-paced environment.
Effective communication skills to collaborate with cross-functional teams.
Ability to work independently and prioritize tasks effectively.
Preferred Skills:
Experience with cloud-based data platforms (e.g., AWS, Azure, Google Cloud Platform).
Knowledge of big data technologies (e.g., Hadoop, Spark) and distributed computing.
Familiarity with data visualization tools (e.g., Tableau, Power BI).
Experience with version control systems (e.g., Git).
Understanding of Agile development methodologies.
Summary
GEM (Green Engineered Management) is a technology solutions department that supports various commercial technology products, data management, and development for Green Worldwide Shipping. We are seeking a skilled and experienced Data Engineer to join our dynamic team. As a Data Engineer, you will be responsible for designing, developing, and maintaining our data infrastructure and various technology systems to support efficient data processing and analysis. Your expertise in SQL, CargoWise, database management, Altova Flowforce Server, Altova Mapforce ETL software, Python and C#, along with experience in EDI/API connection protocols integration, will be instrumental in achieving success in this role.
Job Type: Full-time
Pay: $60,000.00 - $75,000.00 per year
Benefits:
401(k) matching
Dental insurance
Employee discount
Flexible spending account
Health insurance
Health savings account
Life insurance
Paid time off
Professional development assistance
Tuition reimbursement
Vision insurance
Experience level:
4 years
Schedule:
Monday to Friday
Ability to commute/relocate:
Aurora, CO 80014: Reliably commute or planning to relocate before starting work (Required)
Experience:
SQL/MySQL (Required)
ETL Software (Preferred)
Data warehouse (Preferred)
Python/C# (Preferred)
Work Location: Hybrid remote in Aurora, CO 80014","$67,500 /yr (est.)",51 to 200 Employees,Company - Private,Transportation & Logistics,Shipping & Trucking,2008,$25 to $100 million (USD)
"FACEBOOK APP
5.0",5.0,Remote,Azure Data Engineer,"Responsibilities:
Create ER diagrams and write relational database queries
Create database objects and maintain referential integrity
Configure, deploy and maintain database
Participate in development and maintenance of Data warehouses
Design, develop and deploy SSIS packages
Creating and deploying reports
Provide technical design, coding assistance to the team to accomplish the project deliverables as planned/scoped.
Ability to talk to client and get the Business Requirements
Skills:
Azure Data Factory
Azure Devops
Azure Storage/ Data Lake
Extraction, Transformation and Loading
Analytics development
Report Development
Relational database and SQL language
Other Requirements:
· Should be well versed with Data Structures & algorithms
· Understanding of software development lifecycle
· Excellent analytical and problem-solving skills.
· Ability to work independently as a self-starter, and within a team environment.
· Good Communication skills- Written and Verbal
Job Type: Full-time
Salary: $84,454.31 - $190,806.62 per year
Benefits:
Flexible schedule
Health insurance
Compensation package:
1099 contract
Yearly pay
Experience level:
10 years
9 years
Schedule:
Day shift
Experience:
Azure Data engineer: 9 years (Preferred)
SQL: 9 years (Preferred)
Data warehouse: 10 years (Preferred)
Work Location: Remote","$137,630 /yr (est.)",1 to 50 Employees,Company - Private,#N/A,#N/A,#N/A,Unknown / Non-Applicable
"Regions
3.5",3.5,"Atlanta, GA",Data Engineer (REMOTE OPPORTUNITY),"Thank you for your interest in a career at Regions. At Regions, we believe associates deserve more than just a job. We believe in offering performance-driven individuals a place where they can build a career --- a place to expect more opportunities. If you are focused on results, dedicated to quality, strength and integrity, and possess the drive to succeed, then we are your employer of choice.

Regions is dedicated to taking appropriate steps to safeguard and protect private and personally identifiable information you submit. The information that you submit will be collected and reviewed by associates, consultants, and vendors of Regions in order to evaluate your qualifications and experience for job opportunities and will not be used for marketing purposes, sold, or shared outside of Regions unless required by law. Such information will be stored in accordance with regulatory requirements and in conjunction with Regions’ Retention Schedule for a minimum of three years. You may review, modify, or update your information by visiting and logging into the careers section of the system.

Job Description:
At Regions, the Data Engineer focuses on the evaluation, design, and execution of data structures, processes, and logic to deliver business value through operational and analytical data assets. The Data Engineer uses advanced data design and technical skills to work with business subject matter experts to create enterprise data assets utilizing state of the art data techniques and tools.

Primary Responsibilities
Partners with Regions Technology partners to Design, Build, and Maintain the data-based structures and systems in support of Data and Analytics and Data Product use cases
Builds data pipelines to collect and arrange data and manage data storage in Regions’ big data environment
Builds robust, testable programs for moving, transforming, and loading data using big data tools such as Spark.
Coordinates design and development with Data Products Partners, Data Scientists, Data Management, Data Modelers, and other Technical partners to construct strategic and tactical data stores
Ensures data is prepared, arranged and ready for each defined business use case
Designs and deploys frameworks and micro services to serve data assets to data consumers
Collaborates and aligns with technical and non-technical stakeholders to translate customer needs into Data Design requirements, and work to deliver world-class visualizations, data stories while ensuring data quality and integrity
Provides consultation to all areas of the organization that plan to use data to make decisions
Supports any team members in the development of such information delivery and aid in the automation of data products
Acts as trusted adviser and partner to business leads- assisting in the identification of business needs & data opportunities, understanding key drivers of performance, interpreting business case data drivers, turning data into business value, and participating in the guidance of the overall data and analytics strategy

This position is exempt from timekeeping requirements under the Fair Labor Standards Act and is not eligible for overtime pay.

Requirements
Bachelor's degree and five (5) years of experience in a quantitative/analytical/STEM field or technical related field
Or Master’s degree and three (3) years of experience in a quantitative/analytical/STEM field or technical related field
Or Ph.D. and one (1) year of experience in a quantitative/analytical/STEM field
Three (3) years of working programming experience in Python/PySpark, Scala, SQL
Three (3) years of working experience in Big Data Technology in Hadoop, Hive, Impala, Spark, or Kafka

P references
Prior banking or financial Services experience
Experience developing solutions for the financial services industry
Background in Big Data Engineering and Advanced Data Analytics
Experience in Agile Software Development
Experience or exposure to cloud technologies and migrations

Skills and Competencies
Experience building data solutions at scale
Experience designing and building relational data structures in multiple environments
Experience with Airflow, Argo, Luigi, or similar orchestration tool
Experience with DevOps principals and CI/CD.
Experience with Docker and Kubernetes
Experience with No-SQL databases such as HBase, Cassandra, or MongoDB
Experience with streaming technologies such as Kafka, Flink, or Spark Streaming
Experience working with Hadoop ecosystem building Data Assets at an enterprise scale
Proven record of accomplishment of delivering operational Data solutions including Report and Model Ready Data Assets
Significant experience working with senior executives in the use of data, reporting and visualizations to support strategic and operational decision making
Strong ability to transform and integrate complex data from multiple sources into accessible, understandable, and usable data assets and frameworks
Strong background in synthesizing data and analytics in a large (fortune 500), complex, and highly regulated environment
Strong technical background including database and business intelligence skills
Strong communication skills through written and oral presentations

Additional Job Description
Candidates must have experience with DevOps principals and CI/CD.
Candidates must have experience with Docker and Kubernetes
Candidates must have experience with streaming technologies such as Kafka, Flink, or Spark Streaming.
Preferred experience in Snowflake, SQL and Python.
Preferred experience in developing API's.
Preferred experience with AWS Lambda functions.
This position may be filled at a higher level depending on the candidate's qualifications and relevant experience.

Position Type Full time

Compensation Details
Pay ranges are job specific and are provided as a point-of-market reference for compensation decisions. Other factors which directly impact pay for individual associates include: experience, skills, knowledge, contribution, job location and, most importantly, performance in the job role. As these factors vary by individuals, pay will also vary among individual associates within the same job.

The target information listed below is based on the national range and level of the position.

Job Range Target:
Minimum: $85,374.00 USD
Median: $122,800.00 USD
Incentive Pay Plans: This job is not incentive eligible.

Benefits Information
Regions offers a benefits package that is flexible, comprehensive and recognizes that ""one size does not fit all"" for associates. Listed below is a synopsis of the benefits offered by Regions for informational purposes, which is not intended to be a complete summary of plan terms and conditions.
Paid Vacation/Sick Time
401K with Company Match
Medical, Dental and Vision Benefits
Disability Benefits
Health Savings Account
Flexible Spending Account
Life Insurance
Parental Leave
Employee Assistance Program
Associate Volunteer Program

Please note, benefits and plans may be changed, amended, or terminated with respect to all or any class of associate at any time. To learn more about Regions’ benefits, please click or copy the link below to your browser.

https://www.regions.com/welcometour/benefits.rf

Location Details Regions Plaza Atlanta
Location: Atlanta, Georgia

Bring Your Whole Self to Work

We have a passion for creating an inclusive environment that promotes and values diversity of race, color, national origin, religion, age, sexual orientation, gender identity, disability, veteran status, genetic information, sex, pregnancy, and many other primary and secondary dimensions that make each of us unique as individuals and provide valuable perspective that makes us a better company and employer. More importantly, we recognize that creating a workplace where everyone, regardless of background, can do their best work is the right thing to do.

OFCCP Disclosure: Equal Opportunity Employer/Disabled/Veterans","$63,377 /yr (est.)",10000+ Employees,Company - Public,Financial Services,Banking & Lending,1971,$5 to $10 billion (USD)
Provista Software Corporation,#N/A,Remote,Data Engineer,"As a successful candidate, you’ll play a pivotal role in the data conversion and business intelligence solution efforts during project implementation for our state and local clients. We are looking for you to join our software implementation team as a Senior Data Engineer.
Qualification:
5+ years of experience working independently as ETL developer on data migration projects that covered diverse database platforms and complex data conversions.
Must have experience across leading Database Platforms especially Oracle, Azure SQL, Snowflake.
Expert level experience with Extraction Transform Load (ETL) plan, protocols, and tools.
Expert level experience with programming languages SQL, Phyton, Java, C#.
Good at communication with clients and internally.
Expert at problem solving and troubleshooting skills.
Bachelor's degree, preferably in Computer Science, Information Technology, Computer Engineering, or related IT discipline; or equivalent experience
Must be a U.S. Citizen or Green Card Holder.
Functional Responsibility:
Data Conversion -
In collaboration with Data Stewards, discover inventory of legacy data sources and all data the client expects to be migrated to destination Modified Off the Shelf (MOTS) solution.
Complete gap assessment between legacy data and MOTS data requirements, and options to address the gaps.
Develop data migration map to minimally include data dictionary, detailed data map of all elements of the current database, data transformation rules, relationship rules, validation rules, process of migrating images, and process for recovering missing or erroneous data.
Identify issues, risks, and/or barriers that may interfere with data migration and recommendations to resolve or mitigate.
Conduct testing and quality assurance to ensure the data is migrated accurately.
Migrate data from legacy to destination MOTS solution progressively using a sample set of data and the entirety of the data prior to deployment into relevant go-live environments (e.g., staging, production, etc.)
Prepare data migration reports that includes – record counts of source vs migrated vs modified; field level validation of data at row and column; discovered exceptions.
Business Intelligence -
Develop ETL pipelines in and out of Snowflake data warehouse using combination of Python, SnowSQL, and SQL.
In collaboration with Data Stewards, create Snowflake data mart as curated subset of data to support the analytics and business intelligence needs of subgroup of users.
Translate requirements for business intelligence and reporting to database design and reporting design.
Conduct discovery sessions with users to capture business intelligence reports.
Develop Tableau self-service ad hoc reports to support operational users.
Develop Tableau Dashboards to support executive, management, and operational users.
About us:
Provista Software Corporation is fast growing Software Solution provider for US State and Local Government Clients.
Job Type: Full-time
Pay: $67,107.98 - $134,285.66 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Flexible schedule
Health insurance
Life insurance
Paid time off
Parental leave
Professional development assistance
Vision insurance
Compensation package:
Yearly pay
Experience level:
5 years
Schedule:
8 hour shift
Application Question(s):
What is your most preferred work time zone ?
Experience:
ETL: 5 years (Required)
Data warehouse: 1 year (Preferred)
Tableau: 1 year (Preferred)
Talend: 1 year (Preferred)
Microsoft SQL Server: 5 years (Required)
Work Location: Remote","$100,697 /yr (est.)",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Codinix Technologies
5.0",5.0,"Boston, MA",Cloud Data Engineer - AWS,"Only US Citizen
Strong in warehouse technologies (Hadoop, Spark, AWS, etc.)
Bachelor's degree in Computer Science, Information Systems, or another related field
5+ years of data engineering, and cloud engineering experience
Experience in Agile project methodologies and DevOps
Experience with AWS (certification preferred; including Athena, Redshift, Glue), Cloudera
Experience building a CI/CD pipeline to deploy applications on AWS (GitLab, Terraform)
Advanced experience programming and scripting on Unix/Linux (i.e. Python, Bash)
Experience with CTRL-M, Cron (other) scheduling of batch jobs
Experience migrating legacy systems to cloud-ready architectures
Job Type: Contract
Pay: Up to $75.00 per hour
Experience level:
5 years
Schedule:
8 hour shift
Day shift
Monday to Friday
Ability to commute/relocate:
Boston, MA: Reliably commute or planning to relocate before starting work (Required)
Experience:
Informatica: 1 year (Preferred)
SQL: 1 year (Preferred)
Data warehouse: 1 year (Preferred)
Work Location: In person",$75.00 /hr (est.),1 to 50 Employees,Company - Private,#N/A,#N/A,#N/A,Unknown / Non-Applicable
"Wallero
4.4",4.4,"Seattle, WA",Data Engineer,"Hi,
Pretty much interested in your resume, we have an urgent opening for Data Engineer role with one of our clients based in Seattle WA.
Position: Data Engineer
Location: Seattle WA - Remote (100%)
Description:
Good Experience in reporting space including PowerBI, ADF, and possibly standing up a data warehouse/data mart.
The main scope centering is around reporting.
Experience with SQL, and agile framework including requirement gathering and story/feature writing skills.
Need someone strong who is comfortable leading and guiding teams in that capacity.
Migrating data from third party to Azure Cloud
Job Types: Full-time, Contract
Pay: $70.00 - $80.00 per hour
Schedule:
8 hour shift
Ability to commute/relocate:
Seattle, WA 98101: Reliably commute or planning to relocate before starting work (Required)
Experience:
Informatica: 1 year (Preferred)
SQL: 1 year (Preferred)
Data warehouse: 1 year (Preferred)
Work Location: In person",$75.00 /hr (est.),51 to 200 Employees,Company - Private,Information Technology,Information Technology Support Services,2015,$1 to $5 million (USD)
Zenotis Technologies inc,#N/A,"Addison, TX",Big Data Engineer,"Role: Big Data Engineer
Location – Addison, TX/ Charlotte, NC / Chandler, AZ (Hybrid – 3 days onsite 2 days remote)
Position Summary:
Looking for a big data engineer who loves solving complex problems across a full spectrum of technologies. The ideal candidate is excited by experimentation and looking for a new challenge that stretches their talents. The big data engineer will help ensure that our technological infrastructure operates seamlessly in support of business objectives.
The engineer must be able to:
· Translate complex technical and functional requirements into detailed designs
· Guide the development and testing teams in developing and implement pipelines that extract, transform, and load data into an information product that helps the organization reach its strategic goals
· Focus on ingesting, storing, processing, and analyzing large datasets
· Deep understanding on how to create scalable, high-performance web services for tracking data
· Investigate alternatives for data storing and processing to ensure the implementation of the most streamlined solutions
Primary Skill
Hadoop
Secondary Skill
Kafka
Tertiary Skill
Oracle Exadata
Required Skills
· Translate complex technical and functional requirements into detailed designs
· Design data pipelines using design tools and provide solution intent in provided templates
· Work closely with data science team to implement data analytics pipelines
· Analyze vast number of data stores to uncover insights
· Define data governance policies and support data-versioning processes
· Maintain security and data privacy, working closely with data protection guidelines.
· Desired Skills
· Experience with Python, Spark, and Hive
· Understanding of data-warehousing and data-modeling techniques
· Knowledge of industry-wide visualization and analytics tools (ex: Tableau, R)
· Strong data engineering skills with Hadoop platform
· Experience with streaming frameworks such as Kafka
· Knowledge of Core Java, Linux, SQL, and any scripting language
· Good interpersonal skills and positive attitude
Job Type: Full-time
Salary: Up to $70.00 per hour
Benefits:
Dental insurance
Health insurance
Vision insurance
Schedule:
8 hour shift
Work Location: On the road",$70.00 /hr (est.),201 to 500 Employees,Company - Public,#N/A,#N/A,#N/A,Unknown / Non-Applicable
"Synovize
5.0",5.0,Remote,Big Data Engineer,"Synovize is a cutting-edge technology company that specializes in providing advanced data analytics and intelligence solutions. Our mission is to empower businesses with the tools and insights they need to make data-driven decisions and drive innovation. We are committed to delivering exceptional results by combining our expertise in big data technologies with our passion for creating impactful solutions.
As a Big Data Engineer at Synovize, you will have the opportunity to work on exciting projects that involve designing and implementing scalable data solutions. You will collaborate with a talented team of professionals, including software developers, data scientists, and domain experts, to tackle complex data engineering challenges and deliver high-quality solutions to our clients.
Job Title:
Big Data Engineer
Company: Synovize
Number of Positions: 2
Location: Remote
Length: 12 Months
Tax Terms: 1099/C2C or W-2
Rate/Range: $70-$90/hr
Work Authorization: US Citizen
Security Clearance: None
Skills Needed:
Proficiency in Java and Kotlin programming languages.
Strong knowledge of AWS (Amazon Web Services) and its big data offerings.
Experience with BigData technologies, frameworks, and tools.
Familiarity with Kafka for streaming data processing.
Proficiency in Python programming language.
Responsibilities:
Design and develop scalable data pipelines to process, integrate, and analyze large volumes of structured and unstructured data.
Implement data ingestion, transformation, and storage mechanisms using big data technologies and frameworks.
Collaborate with data scientists and analysts to understand data requirements and optimize data models for analytics and machine learning.
Utilize AWS services and tools to build and maintain data infrastructure, ensuring data quality, integrity, and security.
Troubleshoot and resolve data-related issues, optimizing performance and efficiency.
Stay up-to-date with emerging trends and advancements in big data technologies, recommending and implementing improvements to existing systems and processes.
Requirements:
Bachelor's or master's degree in computer science, engineering, or a related field.
Proven experience as a Big Data Engineer or similar role, with a strong understanding of big data technologies and architectures.
Proficiency in Java and Kotlin programming languages.
Strong knowledge of AWS and its big data offerings.
Experience with BigData technologies, frameworks, and tools.
Familiarity with Kafka for streaming data processing.
Proficiency in Python programming language.
Strong problem-solving skills and ability to work in a fast-paced, collaborative environment.
Excellent communication and interpersonal skills.
Join Synovize and be part of a dynamic team that is at the forefront of data innovation. Together, we will drive meaningful change and unlock the full potential of data-driven decision-making.
Job Types: Full-time, Contract
Pay: $70.00 - $90.00 per hour
Benefits:
401(k)
Dental insurance
Flexible schedule
Flexible spending account
Health insurance
Health savings account
Life insurance
Paid time off
Vision insurance
Schedule:
10 hour shift
4 hour shift
8 hour shift
Choose your own hours
Application Question(s):
Are you a US Citizen?
Years of experience in Java?
Years of experience in Kotlin?
Years of experience in big data?
Years of experience in AWS?
Security Clearance
Experience:
Informatica: 1 year (Preferred)
SQL: 1 year (Preferred)
Data warehouse: 1 year (Preferred)
Work Location: Remote",$80.00 /hr (est.),1 to 50 Employees,Company - Public,#N/A,#N/A,#N/A,Unknown / Non-Applicable
Breadboard,#N/A,"New York, NY",Data Engineer,"About Us
We’re on a mission to revolutionize the global electronics supply chain.
During the pandemic we saw how the inefficiencies in electronics manufacturing can have massive global impact. From over $200B lost in car manufacturing to delays on laptops, gaming systems and much more.
At Breadboard we are rethinking the electronics supply chain down to the finest detail. We’re designing the new operating system in which this entire system will run. We’ve already secured seed funding and are now looking to expand our engineering team to help us set the foundation for the future.
Why work with us?
As a part of our team, you will have the unique opportunity to design and implement the data platform for Breadboard, a critical component in our business.
As one of the first data engineers to join the Breadboard team you will be partnering with the CTO, our founding engineers, and will set the foundation for the design of the operating system for the electronics supply chain.
You will be involved in all aspects of the software development process, architectural decisions, recruiting, and building the organization in general.
We’re a tight-knit, intense team and you will have a ton of end to end ownership.
Work with seasoned founders who have had successful exits.
This is not only a unique opportunity for someone who wants to get their hands dirty, but also take that step back and collaborate with the executive team on setting a strategic future.
You’ll be responsible for
Data Management: Develop and automate robust data acquisition, processing, and normalization pipelines from various sources to ensure data quality and consistency.
Database and ETL Architecture: Design, implement, and optimize a database system for efficient data storage, retrieval, and analysis.
Collaboration on Machine Learning: The prospects of working with data scientists to leverage extracted data features, contributing to the development and refinement of a machine learning model for component matching.
API and UI Integration: Collaborate with the software development team to facilitate seamless integration between the database, machine learning models, and user interface.
Continuous Improvement and Compliance: Monitor system performance and user feedback for continuous improvements, while ensuring adherence to data privacy and security standards.

Requirements
Experience: A minimum of 3-5 years of experience in a data engineering role, preferably in the electronics, manufacturing industry or supply chain industry.
Technical Skills: Proficiency in SQL and experience with database design, data modeling, and performance optimization. Strong coding skills in a major programming language, such as Python or TypeScript. Experience with data processing tools and libraries (e.g., pandas, Spark). Experience with pipeline and workflow orchestration tools, such Airflow. Experience with Snowflake or similar cloud-based data warehousing solutions.
Data Acquisition and Processing: Experience with data acquisition methods, such as APIs and web scraping. Familiarity with data cleaning, normalization, and feature extraction techniques.
Machine Learning: Familiarity with machine learning concepts and algorithms, and experience collaborating with data scientists or machine learning engineers.
API Development: Experience with API development and integration, preferably in a microservices architecture.
Data Governance: Knowledge of data privacy and security regulations, and experience implementing data governance measures.
Bonus Points
Entrepreneurial mindset (we encourage all employees to be future founders and this can be a great stepping stone towards that goal).
Customer-centric and passionate about helping small businesses grow.
Previous experience at a high-growth, fast-paced startup.
Experience with our stack (and some others that may be included shortly):
React, Material UI, Typescript, CSS
NestJS, GraphQL, TypeORM, Knex.js, Objection.js, PostgreSQL, gRPC, Kafka
AWS, Docker, Kubernetes, Helm, Github Actions, CI/CD pipelines.
Compensation + Benefits
Competitive cash compensation
Stock ownership at a fast growing company
Health/dental/vision insurance—100% coverage option
The ability to push for other benefits you think are important
Our Engineering Culture
Openness to diverse opinions and backgrounds - Testing our assumptions
Supported career growth with a high emphasis on learning and mentorship
Lean development
End to end ownership and accountability. We’re all going to make mistakes. It’s about how you own up to them and learn from them.

Equal Opportunity Employer
Breadboard Software does not discriminate in employment on the basis of race, color, religion, sex (including pregnancy and gender identity), national origin, political affiliation, sexual orientation, marital status, disability, genetic information, age, membership in an employee organization, retaliation, parental status, military service, or other non-merit factor.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
