company,company_rating,location,job_title,job_description,salary_estimate,company_size,company_type,company_sector,company_industry,company_founded,company_revenue
The Data Sherpas,,Remote,Data Engineer - LATAM,"Who We Are:
Working at The Data Sherpas is like being part of a dynamic and collaborative team of talented individuals passionate about helping clients navigate the ever-changing information technology landscape. At The Data Sherpas, you can work with cutting-edge tools and technologies, tackle challenging data problems, and continuously develop your skills in a supportive environment. As a Data Sherpa, you'll be empowered to lead projects, take ownership of your work, and make meaningful contributions to our client's success.
What We Are Looking For:
We're seeking an ambitious and driven Data Engineer to join our team. As a Data Engineer, you can work on exciting, challenging projects supporting our client's needs. You will be part of a dynamic team of experts dedicated to improving business performance and driving data-driven results.
What You'll Do:
Design and implement data pipelines, ETL processes, and data warehousing solutions
Develop and maintain attribution and measurement models for ad campaigns
Perform data matching and segmentation techniques to create customer profiles and behavior patterns
Configure and maintain AWS infrastructure and services to support data engineering processes
Collaborate with cross-functional teams to identify data needs and develop data-driven solutions.
Stay up-to-date with the latest technologies and industry trends related to Data Engineering and Ad Tech.
What You Have:
Proficiency in data modeling, ETL development, and data warehousing
Ability to design and maintain data pipelines for large-scale data sets
Proven experience with Python programming language for data engineering solutions
Knowledge of data matching techniques for identifying duplicate data and inconsistencies
Experience with data deduplication techniques
Ability to work with large datasets to segment and group data
Experience with clustering algorithms and methodologies
Understanding of customer segmentation and persona development
Familiarity with data visualization tools to showcase segmentation results
Strong experience with data engineering in cloud-based environments, primarily in AWS
Experience using AWS data analytics services like EMR, Redshift, Kinesis, and Glue",,,,,,,
"Tech Mahindra / Microsoft
3.2",3.2,Remote,Data Engineer - Cosmos,"Hi,
One of my direct client is looking for Data Engineer in Redmond, WA. If you are interested, please share me your updated resume.
Title: Data Engineer
Location: Redmond, WA
Direct Client: Microsoft
Job Description:
Primary Requirement:
1. Cosmos Scope Scripting
2. Azure Data Lake, Pipelines
3. ADLS, ADLA
4. SQL querying experience
5. Microsoft projects experience
Optional Requirement:
1. ADO
2. PowerShell or Python Scripting language
3. Project manager
Thanks & Regards
K. ManiMegalai
Phone: (206) 337-5702 Ext 241
Zen3 is now a Tech Mahindra Company.
Tech Mahindra is a strategic Microsoft Partner and is a proud partner in implementing the World’s largest Azure Migration program.
Job Type: Full-time
Schedule:
8 hour shift
Monday to Friday
Work Location: Remote",,1 to 50 Employees,Company - Private,,,,Unknown / Non-Applicable
Alter Tech Solutions,,"Jersey City, NJ",Senior Data Engineer,"Job Title: Data Engineer
Location: Jersey City, NJ
Job Type: Hybrid
Job Description:
Position is more about scale - application monitoring, automation framework, test automation - data engineering - data pipelines - rest api's
system design - experience with distributed systems, design the right components, push out to the AWS cloud, data structures/algorithms
Experience:
10+ years of experience cross functional experience - data engineering and sw engineering background (working with risk, audit teams) need hands on coding but also design
Qualifications & Requirements:
TOP SKILLS java preferred language but would consider strong python - Apache Flink, Kafka, Cassandra, GraphQL, SPARK, MACHINE LEARNING.
Job Types: Full-time, Permanent
Salary: $60.00 - $75.00 per hour
Experience:
Java: 8 years (Preferred)
GraphQL: 8 years (Preferred)
Python: 5 years (Preferred)
Work Location: On the road",$67.50 /hr (est.),,,,,,
"Intertech, Inc
4.4",4.4,Minnesota,Sr. Data Engineer,"Sr. Data Engineer
US Citizenship Required
Contract to Hire Opportunity
Fully Remote

The Senior Data Engineer will oversee the department's data integration work, including developing data models, maintaining a data warehouse and analytics environment, and writing scripts for data integration and analysis. This role will work closely and collaboratively with members of other areas to define requirements, mine and analyze data, integrate data from a variety of sources, and deploy high quality data pipelines in support of the analytics needs.

Responsibilities
Maintain and build our data warehouse and analytics environment
Design, implement, test, deploy, and maintain stable, secure, and scalable data engineering solutions and pipelines in support of data and analytics projects, including integrating new sources of data into our central data warehouse, and moving data out to applications and affiliates as needed
Make data available for the reporting and analytics teams
Produce scalable, replicable code and engineering solutions that help automate repetitive data management tasks
Implement and monitor best in class security measures in our data warehouse and analytics environment, with an eye towards the evolving threat landscape
Maintain high quality documentation of data definitions, transformations, and processes to ensure data governance and security
Other duties as assigned
Provide technical assistance in an on-call rotation



Job Qualifications

Required:
Bachelor’s Degree in Computer Science or Management Information Systems (MIS) or Business, Finance or Accounting with an emphasis in MIS
Minimum 5 years experience of developing and supporting enterprise level data warehouse systems
Strong knowledge of relational databases and SQL. Extract, Transform, and Load (ETL) data into a relational database
General data manipulation skills: read in data, process and clean it, transform and recode it, merge different data sets together, reformat data between wide and long, etc.
Demonstrated ability to learn new techniques and troubleshoot code without support, ex. find answers to common programming challenges
Strong knowledge of T-SQL language as evidenced by ability to write complex SQL queries, Microsoft SQL Management Studio, SQL Analysis Services and SQL Server Integration Services
Demonstrated ability to work independently and be a self-starter
Demonstrated ability to work effectively in teams, in both a lead and support role
Strong analytical and problem-solving skills with the ability to work independently with minimal supervision

Preferred:
Experience working with Data Vault 2.0
Experience working with cloud infrastructure services like Amazon Web Services and Google Cloud
Experience with advanced data visualization and mapping",,51 to 200 Employees,Company - Private,Information Technology,Information Technology Support Services,1991.0,$5 to $25 million (USD)
Accentvision Technology Inc,,"Plano, TX",Senior Data Engineer - Confluent Kafka,"Job Description:
Apply Confluent Kafka API lifecycle development and management.
Administer and improve Kafka use throughout organization including Kafka Producers, Kafka Consumers, Kafka Connect, KsqlDB, KStreams, and custom implementations.
Work with multiple teams to ensure best use of Kafka and data-safe event streaming.
Understand and apply event-driven architecture patterns and Kafka standard processes.
Model system behaviors using standard process methods for communicating architecture and design.
Develop or assist developers in choosing correct patterns, event modeling, and ensuring data integrity.
Work with Kafka APIs to provide pro-active insights and automation.
Acquire a deep understanding of source and sink connector technical details for a variety of platforms including Snowflake, Sales Force, MongoDB, PostgreSQL, MS SQL Server, Azure, and others as required.
Experience:
Senior Data Engineer: 10+ years proven experience in data engineering.
Data Engineer: 5+ years of proven experience in data engineering.
Solid understanding of Kafka (Consumption, publishing, and streaming) architecture and integrations.
Familiar with 3rd Party Confluent Kafka Connectors, Kafka Connect and its connectors for integrating with external systems.
Development experience using Confluent Kafka producers, consumers, and streams.
Experience with building streaming applications with Confluent Kafka
Experience with Java coding, CI/CD processes, microservices is required.
Good exposure to various Azure cloud platforms to play a key role in Application Modernization
Experience in CI/CD, DevOps tool chain, GIT, docker, Jira, and a test-driven approach to agile delivery.
Ability to participate in and contribute to code management in GitHub including actively collaborating in peer-reviews, feature branches, and resolving impediments and commits.
Job Types: Full-time, Contract, Temporary, Permanent
Pay: $110,000.00 - $150,000.00 per year
Benefits:
401(k)
Dental insurance
Health insurance
Life insurance
Vision insurance
Compensation package:
1099 contract
Hourly pay
Yearly pay
Experience level:
6 years
Schedule:
Monday to Friday
Experience:
Data Engineering: 6 years (Required)
Confluent Kafka: 5 years (Required)
KSQL: 5 years (Required)
KStreams: 5 years (Required)
Work Location: Hybrid remote in Plano, TX 75024","$130,000 /yr (est.)",,,,,,
"AMBE Engineering
4.4",4.4,"Rome, GA",Data Engineer,"DATA ENGINEER
FULL TIME
LOCATION: Rome, GA
Works with various stakeholders across the organization to create dashboards and interactive visual reports using Power BI.
Designs, extends and enhance Power BI data models and development of new cubes.
Maintains functionality and relevance of reports and problem solve as issues arise.
Interprets trends and patterns, conduct complex data analysis and report on results.
Develops profiling scripts, data quality reports. Collaborate with business to develop DQ rules to run profiling.
Links Power BI with ERP system for efficient and automated report generation.
Combines raw information from different sources.
Works with users and team members at all levels to elevate existing reports and reporting capabilities and distribution.
Develops, test, and deploy DAX based scripts, queries and functions in Power BI.
Drives continuous improvement in IT processes and increases operational efficiencies
Works closely with project teams in gathering requirements, standing up and configuring the platform.
Other duties can be assigned based on company needs and employee capabilities.
REQUIREMENT
Understands business requirements in BI context and convert data into meaningful insights.
Be able to write and execute DAX measures, queries, and functions in Power BI.
Strong SQL skills (complex queries on relational databases, stored procedures, automation).
Strong Excel skills (experience migrating data from Excel to Power BI strongly preferred)
Understands business requirements in BI context and convert data into meaningful insights
Benefits
Who we are:
Ambe Engineering is a dual-certified W/MBE (woman and minority owned business) Diversity Supplier continuing to grow its ecosystem and extend their expertise globally. We bring the right resource for supplier development, high-impact project management, holistic cost savings, lean manufacturing and quality systems/problem solving solutions.
Quality, Logistics & Production | Crisis Management / Critical Situations | Cost Reduction | HR Services
__
_www.ambeeng.com_
Job Type: Full-time
Pay: $130,000.00 - $160,000.00 per year
Schedule:
8 hour shift
Day shift
Experience:
Power BI: 2 years (Required)
Automotive: 2 years (Preferred)
Work Location: In person","$145,000 /yr (est.)",Unknown,Company - Private,Manufacturing,Transportation Equipment Manufacturing,,Unknown / Non-Applicable
"Kroenke Sports Enterprises
3.4",3.4,"Denver, CO",Data Engineer,"Job Title: Data Engineer
Department: Hockey Operations
Business Unit: Colorado Avalanche
Location: Denver, CO or Remote
Reports To: Director of Analytics
Employment Type: Full Time – Salaried - Exempt
Supervisor Position: No
_____________________________________________________________________________________
Kroenke Sports & Entertainment (KSE) is an American Sports and Entertainment holding company based in Denver, Colorado. KSE is committed to providing world class sports and entertainment for both live and broadcast audiences. We are the employer of choice as the owner and operator of Ball Arena, DICK’S Sporting Goods Park, the Paramount Theatre, 1STBANK Center, Denver Nuggets (NBA), the Colorado Avalanche (NHL), Colorado Mammoth (NLL), Colorado Rapids (MLS), KIMN,KXKL, KKSE (FM/AM), Altitude Sports & Entertainment, Major League Fishing/Fishing League Worldwide (MLFLW), Winnercomm, Outdoor Sportsman Group and SkyCam.

Nature of Work:
The Colorado Avalanche are looking to hire a full-time Data Engineer to work within the team’s Hockey Operations Department. This person will be responsible for maintaining and expanding the Avalanche hockey operations database. They will be tasked with importing and integrating data from external providers and interacting with the rest of the hockey operations department to ensure optimal dissemination of information to the appropriate parties. This person will also have the opportunity to analyze data and share insights with members of the Analytics department as well as the broader Hockey Operations department if desired. They will report to the Director of Analytics.

Examples of work performed:
Manage and improve the organization’s data storage, structure, and ETL pipeline while optimizing query performance for large datasets
Design automated processes to oversee data integrity and query performance on a regular basis, as well as being available to spot and resolve data issues that may arise at any time
Ensure that our automated processes run on schedule without issue
Incorporate expansive new datasets from disparate sources into our structure in a seamless fashion

This description is a summary only and is describing the general level of work being performed, it is not intended to be all-inclusive. The duties of this position may change from time to time and/or based on business needs. We reserve the right to add or delete duties and responsibilities at the discretion of the supervisor and/or hiring authority.

Working Conditions & Physical Demands:
Typical Office Conditions
Travel may be required

Qualifications:
Required
Strong knowledge of ETL architecture and development in a cloud-based environment
Academic and/or industry experience in database architecture, back-end software design, and query optimization
Expertise in SQL and Spark
Excellent attention to detail, problem-solving abilities, and work ethic
Preferred
1-3 years of work experience in a database-related position
An advanced degree in software engineering, computer science, information technology, or a related field
Familiarity with R and Python, as well as R Studio / Posit
Experience with databricks and Linux operating system
Knowledge of NHL players and teams as well as a passion for hockey and hockey analytics
Some front-end development and/or data analysis experience is considered a plus

Competencies/Knowledge, Skills & Abilities:
Ability to maintain positive attitude and demonstrate professionalism
Ability to maintain a high level of confidentiality
Ability to complete work accurately and in a timely manner
Ability to work independently & in a group setting and demonstrate good judgment skills
Ability to communicate effectively orally and in writing
Possesses excellent interpersonal skills
Ability to multi-task, prioritize and adapt to changing environments

Compensation:
Salary Range $80,000 - $110,000 per annum

Benefits Include:
12 Paid Company Holidays
Health Insurance (Medical, Dental, Vision)
Paid Time Off (PTO)
Life Insurance
Short and Long-term Disability
Health Savings Account (HSA)
Flexible Spending plans (FSAs)
401K/Employer Match

Equal Employment Opportunity
Kroenke Sports & Entertainment (KSE) provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training.","$95,000 /yr (est.)",1001 to 5000 Employees,Company - Private,"Arts, Entertainment & Recreation",Sports & Recreation,,Unknown / Non-Applicable
"Diverse Lynx
3.9",3.9,"Charlotte, NC",Azure Data Engineer,"Production support Engineer
Job summary required skill:
ITIL and Prod Support experience
Powershell • Scripting knowledge
Should be able to check server and service health
Should be able to check certificates
Good to have knowledge of SQL (preferred)
Development experience
Experience: 5+ years
Required Skills:
1. Powershell
2. Any Scripting knowledge
3. SQL
Preferred Skills: Good to have knowledge of SQL
Technical Skills: PowerShell Domain Skills, ITIL Domain Skills, Technology Infrastructure Services
Development experience required skill: PowerShell
ITIL and Prod Support experience
Powershell
Scripting knowledge
Should be able to check server and service health
Should be able to check certificates
Job Type: Full-time
Salary: $78,245.06 - $171,281.86 per year
Experience level:
8 years
Schedule:
8 hour shift
Ability to commute/relocate:
Charlotte, NC 28203: Reliably commute or planning to relocate before starting work (Required)
Experience:
SQL (Preferred)
Informatica (Preferred)
Data warehouse (Preferred)
Work Location: In person","$124,763 /yr (est.)",1001 to 5000 Employees,Company - Private,Information Technology,Software Development,2002.0,$100 to $500 million (USD)
"RevolutionParts
4.0",4.0,United States,Data Engineer,"RevolutionParts is dedicated to modernizing the auto industry through our parts e-commerce platform. And we are pretty great at it too! We have enabled thousands of dealerships to sell auto parts online by transforming the way buyers and sellers connect.

And not only are we dedicated to revolutionizing the auto industry; we are also passionate about building a revolutionary team. Our Revolutionaries (as we call ourselves) are talented humans who have a shared goal of delivering an exceptional product and customer experience. Plus, we have fun while doing it!

The Role
RevolutionParts is on a mission to take our data to the next level. In this key role, you will help design and implement the next generation of our ETL pipeline for our parts catalog, pricing, and inventory data, which powers all of our eCommerce solutions. You will also be involved in establishing an enterprise-grade data platform for our largest partners. This is a high-impact role where you will be driving initiatives affecting teams and decisions across the company and setting standards for all our data stakeholders. Does the idea of spearheading a data practice in a high-growth e-commerce business sound exciting? If so, read on.
Responsibilities
We’re pulling in diverse data sources. You’ll need to learn our data and bring a strong grasp of ETL & ELT, workflows, AWS Glue, and data organization via efficient data lake and relational designs.
You will help design and build all stages of data from access to transformation and modeling.
You will build quality into the pipeline from day one using automated tests and data validation.
You will work with stakeholders in Product and data science to run ad hoc analysis of our data to answer questions and help prototype solutions.
You must own business problems through to resolution both individually and as part of a data team.
You will support product engineering teams by performing query analysis and optimization, as well as work with product teams to implement data driven product features.
Requirements
You should have 4+ years experience as a data engineer; or at least 2 years experience as a Data Engineer and 3+ as a software engineer.
You need to show us that you know what good looks like. This means experience implementing automated tests in a multi-stage data pipeline to ensure quality.
You are highly analytical and curious by nature.
You must have the ability to own business problems and the design and solutions that drive business outcomes.
You must be a team player with the ability to work with others and know when to support and when to push.
This role requires strong communication and collaboration skills; comfortable discussing projects with anyone from end users up to executive leadership.
Fluency with the programming language of your trade. Our primary languages for data are Golang and Python, but we use others as well. You must be comfortable learning new skills on the job.
We require fluency with best practices in an object-oriented design and programming; experience as a backend software engineer is necessary. Demonstrable experience with a functional paradigm is also valuable.
The ability to write and optimize complex SQL statements is a base requirement.
Familiarity with ETL/ELT pipelines and modern tools is fundamental to this role. We are building workflows managed in Argo utilizing Docker containers deployed within Kubernetes.
You should have experience working in a cloud-based software development environment, preferably with AWS.
Familiarity with no-SQL databases such as ElasticSearch, DynamoDB or others is helpful.
Bachelor’s Degree in Computer Science or equivalent is required.
RevolutionParts is proud to provide all full-time Revolutionaries with a comprehensive employment package including competitive compensation, career development, benefits, 401K match, parental leave, and many more valuable perks. You can learn more about our core-value driven culture at our career page.

RevolutionParts is an Equal Opportunity Employer; we value diversity. We do not discriminate on the basis of race, religion, color, national origin, gender, gender orientation, gender identity or expression, sexual identity, sexual orientation, age, marital status, family status, genetic information, veteran status, or disability status.",,51 to 200 Employees,Company - Private,Information Technology,Enterprise Software & Network Solutions,2013.0,$5 to $25 million (USD)
"National Conference of Bar Examiners
4.1",4.1,"Madison, WI",Data Engineer,"JOB SUMMARY:
The National Conference of Bar Examiners (NCBE) is a nonprofit organization that provides high-quality assessment products, services, and research for the benefit and protection of the public and the legal profession. We assist state courts and licensing authorities with fulfilling their responsibility to determine minimal competence for entry to the legal profession.

Diversity, fairness, and inclusion are central to NCBE’s mission and to our vision for a competent, ethical, and diverse legal profession. NCBE provides an inclusive and family-friendly environment, flexible schedules, remote work options, and competitive salary and benefits. NCBE’s headquarters is located in Madison, Wisconsin, a vibrant community with excellent municipal services and educational opportunities.

The Data Engineer is responsible for creating, editing, and maintaining SQL functionality in the relational database platforms. The data engineer is responsible for managing and developing code on Oracle, MySQL, and Postgres platforms both on-prem and in the cloud. The data engineer also works to support application developers with database expertise regarding data architecture, SQL construction, application/database integration, as well as developing and maintaining complex procedures for the software backend. The position is also responsible for providing business management information to business leaders via ad-hoc queries and reports. Some traditional DBA server management skills such as creating and restoring data, creating / updating development and test database environments, maintaining backups, tuning for optimal performance and security awareness are also used.
Work is performed under the supervision of the IT Manager of Infrastructure.

ESSENTIAL DUTIES and RESPONSIBILITIES:
Create databases with efficient structures.
Develop, test, maintain and document changes to databases, both internal and public facing.
Develop queries, views and triggers for integration with other applications.
Assist developers and others in the department with database related needs.
Perform customer support for applications as needed.
Monitor health and security of the databases. Maintain high standards of data quality and integrity.
Develop and maintain queries and complex reports as needed.
Develop, debug and maintain procedures, functions and other DDL as needed; understand issues related to performance and security.
Understand and apply the SDLC, specifically Scrum and Agile methodology.
Perform other duties as assigned.

QUALIFICATIONS:
S:
Education and Experience Required:
4+ years of experience working on progressively more complex systems.
PL/SQL, Transact SQL, SQL 92 or other database language required.
Familiarity with scripting languages.
Familiarity with Linux.
Familiarity with Agile development principles.
Strong work ethic, professional, organized, and flexible; able to work independently to solve issues through self-directed research and troubleshooting.
Ability to handle and prioritize multiple tasks.
Bachelor’s Degree or relevant work experience.

Preferred Qualifications:
Design and development of database functions, procedures and packages.
Experience with reporting tools such as Crystal Report.
Experience working in a team environment.
Experience with modern systems development model.

The Data Engineer position may work remotely.

Mission
NCBE promotes fairness, integrity, and best practices in admission to the legal profession for the benefit and protection of the public. We serve admission authorities, courts, the legal education community, and candidates by providing high-quality
assessment products, services, and research;
character investigations; and
informational and educational resources and programs.

EEO Statement
NCBE is proud to be an equal employment opportunity organization. We are committed to providing equal employment opportunity to all applicants and employees regardless of their race, color, religion, age, sex, national origin, disability, military service, protected veteran status, genetic information, sexual orientation, gender identity, or any other characteristic protected by federal, state or local law.

Please note that applicants may be contacted via email throughout the hiring process. We suggest that you add BambooHR (@bamboohr.com and @app.bamboohr.com) to your Approved/Safe Sender list so that email notifications are delivered to your inbox and not marked as spam.","$89,236 /yr (est.)",51 to 200 Employees,Nonprofit Organization,Government & Public Administration,State & Regional Agencies,,$5 to $25 million (USD)
"BuzzClan Private Limited
4.3",4.3,"Dallas, TX",Data Platform Engineer,"Only w2 CANDIDATES
Job Overview
The Data Platform Engineer shall be responsible for maintaining current data platforms, troubleshooting issues, designing new data platforms, ensuring data platform availability, ensuring data integrity, implementing data platform changes, managing security, and providing on-call support. Current data platforms include – SQL Server, Azure SQL Database, Azure SQL Datawarehouse, Azure Data Lake, SQL Server Analysis Services (SSAS), SQL Server Integration Services (SSIS), SQL Server Reporting Services (SSRS), and PowerBI. Teams supported include: Application Engineering, Data Engineering, Decision Science, and Business Analytics.
For a successful candidate for this position, you must -
Have extensive experience of the setup, deployment and hardening of data-intensive environments using cloud-based database and storage technologies
Have experience in creating robust and automated pipelines to ingest and process structured and unstructured data sources into analytical platforms using batch and streaming mechanisms leveraging cloud native toolset
Be able to drive security paradigms for databases and related infrastructure resources
Leverage the right tools for the right job to deliver testable, maintainable, and modern data solutions
Be comfortable with researching data questions, identify root causes, and interact closely with business users and technical resources on various data related decisions
Understand how to profile code, queries, programming objects and optimize performance
Be able to advice on performance optimizations and best practices for scalable data models, pipelines and queries
Aspire to be efficient, thorough and proactive
Responsibilities and Duties
Provides and designs tools to assist in the management of the data platforms
Works to provide a working model of our transaction processing environment for capacity assessment and planning
Develops a methodology for the ongoing assessment of data platform performance and the identification of problem areas
Develops a security scheme for the data platform environment, as well as assisting in disaster recovery, if necessary
Provides leadership during the development and enhancement of the enterprise’s production applications including working with applications, technical support and operations during the design, development and implementation of applications
Recognizes and identifies potential areas where existing policies and procedures require change, or where new ones need to be developed, especially regarding future business expansion
Fulfills departmental requirements in terms of providing work coverage and administrative notification during periods of personnel illness, vacation, or education
Performs at or above the enterprise’s Information Technology performance standards
Participates with vendors in the assessment of advanced transaction processing and data platform productions including beta and field test participation
Special projects as requested
Performs other duties as assigned
Job Type: Full-time
Salary: $80,000.00 - $90,000.00 per year
Benefits:
401(k)
Dental insurance
Health insurance
Vision insurance
Experience level:
8 years
9 years
Schedule:
8 hour shift
Monday to Friday
Work Location: On the road","$85,000 /yr (est.)",201 to 500 Employees,Company - Private,Information Technology,Information Technology Support Services,2013.0,$5 to $25 million (USD)
"DSFederal Inc
4.0",4.0,Remote,Data Engineer*,"Description:
We are seeking an experienced Data Engineer to design, build, and maintain our government client’s data infrastructure. The Data Engineer will work closely with cross-functional teams to develop scalable data solutions that support our client’s business needs.
Requirements:
Design, develop, and maintain data pipelines and data storage systems.
Collaborate with cross-functional teams to design and implement data-driven solutions.
Optimize and tune data systems for performance and scalability.
Implement and maintain data quality and validation processes.
Troubleshoot and debug data-related issues.
Participate in code reviews and contribute to best practices for data engineering.
Technical Skills Required:
Proficiency in one or more programming languages (Python, Java, etc.)
Experience with data modeling, database design, data marts, and data warehousing concepts
Knowledge of ETL tools and techniques
Experience with cloud-based data platforms such as AWS or Azure
Strong problem-solving and analytical skills
Desired Skills:
Familiarity with data visualization tools such as Tableau or Power BI.
Knowledge of machine learning concepts and frameworks.
Experience Required:
3+ years of experience in data engineering or related field
Education Required:
Bachelor's in engineering

Who We Are:
DSFederal is a leader in health IT and data analytics that delivers innovative solutions to improve healthcare delivery and address critical challenges, including cancer surveillance, HIV/AIDS, maternal and child health, and COVID-19 emergency response. Our highly experienced professionals serve over 50 different federal clients on over 80 projects. Our people are united by one mission – to improve human life through transformative solutions. www.dsfederal.com.
What We Can Offer You:
DSFederal attracts the best people in the business with our competitive benefits package that includes medical, dental and vision coverage, 401k plan with employer contribution, paid holidays, vacation, and more. If you enjoy being a part of a high performing, professional services, and technology focused organization, we encourage you to apply!
Our Mission: Improve human life through transformative solutions.
Our Core Values: Integrity, People First, Disciplined Business Practices, Customer Centric, Value Creation.
EEO Statement: DS Federal is an Equal Opportunity / Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, or protected veteran status.
E-Verify Statement
DS Federal utilizes the E-Verify program for every potential new hire. This makes it possible for us to confirm that every employee who works for DS Federal is eligible to work in the United States. To learn more about E-Verify you can call 1-800-255-7688 or visit their website by clicking the logo below. E-Verify® is a registered trademark of the United States Department of Homeland Security.
#LI-LP1",,51 to 200 Employees,Company - Private,Information Technology,Information Technology Support Services,2007.0,$25 to $100 million (USD)
Artint Knowledge Tech,,"Charlotte, NC",Azure Cloud Data Engineer,"Role: Azure Cloud Data Engineer (Onsite role)
Location: Mount Laurel, NJ / Charlotte, NC (day 1onsite)
Job Duration: Full Time
Below is the JD:
Keys Skills: Azure, Synapse, ADF, DataBricks, PySpark, Informatica Power Centre or SQL Server SSIS or DataStage
Must Have
* More than 12 years of IT experience in Datawarehouse
* Hands-on data experience on Cloud Technologies on Azure, Synapse, ADF, DataBricks, PySpark
* Prior Experience on any of the ETL Technologies like Informatica Power Centre, SSIS, DataStage
* Ability to understand Design, Source to target mapping (STTM) and create specifications documents
* Flexibility & willingness to work on non-cloud ETL technologies as per the project requirements, though main focus of this role is to work on cloud related projects
* Flexibility to operate from client office locations
* Able to mentor and guide junior resources, as needed
* Banking experience on RISK & Regulatory OR Commercial OR Credit Cards/Retail
Job Type: Full-time
Salary: $100.00 - $115.00 per year
Work Location: One location",,,,,,,
"Dime Community Bank
3.4",3.4,"Hauppauge, NY",Data Engineer,"Summary: Dime Community Bank is looking for a Data Engineer based in Hauppauge, NY.
Salary commensurate with experience, ranging from $100,000 to $135,000 annually. The exact compensation may vary based on relevant experience, skills, education, training, licensure and certifications, and location.
All applicants need to attach a recent resume.
Responsibilities:
Work with relational databases and data warehousing. Add new and modify existing data models to ensure data warehouse is up to date for reporting needs.
Handle data visualization for extract transform and load (ETL).
Handle job pipelining and orchestration. Automate data loads and systems with Powershell scripting and Python. Orchestrate jobs with Dagster to ensure proper data processing, swift execution of tasks, and accurate monitoring. Build ETL pipelines to bring all data sources to the data lake, data warehouse and data marts. Work with python & SQL, and scripting in Powershell for automation.
Build python packages for use by the team for report building, accessing databases, etc.
Develop and maintain operational data stores (ODS) in our datalake and data warehouse architecture. Utilize ETL concepts and handle transformation with data build tool (DBT). 20468.3.6
**Telecommuting may be permitted.
Mail resume to Robin.Derin@dime.com. Must reference job 20468.3.6.
Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities
The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. 41 CFR 60-1.35(c)","$117,500 /yr (est.)",501 to 1000 Employees,Company - Public,Financial Services,Banking & Lending,2021.0,$100 to $500 million (USD)
"Summit2Sea Consulting
5.0",5.0,"Tampa, FL",Data Engineer,"Summit2Sea Consulting, a cBEYONData company, is a technology consulting firm run by hands on technologists that combines people, process and technology to deliver innovative solutions to our clients. We have been named on The Washington Post's list of top work places for the past 3 years! We invest in our biggest asset - our people! You can be a part of a winning team that will contribute to your career growth.
Have you been looking to shift your career into high gear? This is your opportunity to take your ambitions and convert them into a solid career in a supportive and innovative environment!
Summit2Sea, a cBEYONData company is seeking a Data Engineer to support our federal customer's multi-domain technology platform which offers military and business decision makers, analysts, and users at all levels unprecedented access to authoritative enterprise data and structured analytics in a scalable, reliable, and secure environment.
Responsibilities:
Support data collection, ingestion, validation, and loading of optimized data in the appropriate data stores
Work on a team made up of analyst(s), developer(s), data scientist(s), and a product lead
Working directly with the analyst(s) and the product lead, the data engineer identifies and implements solutions for the data requirements, including building pipelines to collect data from disparate, external sources, implementing rules to validate that expected data is received, cleansed, transformed, massaged and in an optimized output format for the data store
Performs validation and analytics corresponding with client requirements and evolves solutions through automation, optimizing performance with minimal human involvement
As pipelines are executed, the data engineer monitors their status, performance, and troubleshoots issues while working on improvements to ensure the solution is the very best version to address the customer need
This role focuses specifically on the development and maintenance of scalable data stores that supply big data in forms needed for business analysis
Apply advanced consulting skills, extensive technical expertise and has full industry knowledge to develop innovative solutions to complex problems
Requirements:
Must Have:
4+ years of experience with SQL
4 years of experience working in a big data and cloud environment
4+ years of experience with a modern programming language such as Python or Java
4+ years of experience developing data pipelines using modern Big Data ETL technologies like NiFi or StreamSets.
Active Secret Clearance or higher
Nice to Have:
2 years of experience working in an agile development environment
Possession of excellent verbal and written communication skills
Preferred experience at the respective command with an understanding of analytical and data paint points and challenges across the J-Codes.
Ability to display a positive, can-do attitude to solve the challenges of tomorrow
Ability to quickly learn technical concepts and communicate with multiple functional groups
Summit2Sea Consulting, a cBEYONData company, is a Federal Contractor and an EEO and Affirmative Action Employer of Females/Minorities/Veterans/Individuals with Disabilities.
Equal Employment Opportunity:
All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law.",,51 to 200 Employees,Company - Private,Information Technology,Information Technology Support Services,2003.0,$5 to $25 million (USD)
